customer_id,age,job,marital_status,education
9670,56,retired,married,secondary
9671,37,management,single,tertiary
9672,51,blue-collar,married,primary
9673,41,technician,married,secondary
9674,55,technician,divorced,tertiary
9675,38,management,divorced,tertiary
9676,21,management,single,tertiary
9677,40,entrepreneur,married,tertiary
9678,39,technician,married,secondary
9679,30,blue-collar,married,secondary
9680,28,services,single,secondary
9681,58,services,married,secondary
9682,50,unemployed,married,secondary
9683,32,blue-collar,single,secondary
9684,44,technician,single,secondary
9685,47,technician,married,secondary
9686,45,unknown,married,primary
9687,48,services,divorced,secondary
9688,60,management,married,tertiary
9689,45,blue-collar,married,secondary
9690,31,technician,single,secondary
9691,30,admin,single,secondary
9692,52,management,married,primary
9693,31,blue-collar,married,secondary
9694,53,blue-collar,married,secondary
9695,47,blue-collar,married,primary
9696,42,technician,married,tertiary
9697,57,admin,married,unknown
9698,35,self-employed,divorced,secondary
9699,47,unemployed,married,primary
9700,37,management,married,tertiary
9701,55,unemployed,married,primary
9702,58,management,married,tertiary
9703,33,entrepreneur,married,secondary
9704,29,blue-collar,married,secondary
9705,41,unemployed,divorced,secondary
9706,53,retired,married,secondary
9707,41,entrepreneur,single,primary
9708,42,unemployed,married,tertiary
9709,52,admin,married,primary
9710,42,services,divorced,secondary
9711,33,services,single,secondary
9712,44,blue-collar,single,primary
9713,53,management,married,tertiary
9714,35,technician,single,secondary
9715,47,entrepreneur,married,unknown
9716,59,admin,married,secondary
9717,31,management,single,tertiary
9718,40,management,married,tertiary
9719,55,management,married,tertiary
9720,41,self-employed,single,tertiary
9721,46,blue-collar,married,secondary
9722,35,services,divorced,secondary
9723,46,technician,divorced,secondary
9724,31,blue-collar,married,secondary
9725,49,management,married,tertiary
9726,37,technician,married,secondary
9727,41,technician,single,tertiary
9728,42,blue-collar,married,secondary
9729,34,technician,single,secondary
9730,55,technician,married,secondary
9731,49,unemployed,married,primary
9732,59,technician,married,primary
9733,26,technician,single,secondary
9734,43,self-employed,married,tertiary
9735,35,management,single,tertiary
9736,43,management,married,tertiary
9737,51,blue-collar,married,tertiary
9738,29,technician,single,secondary
9739,42,self-employed,married,secondary
9740,73,retired,married,primary
9741,39,services,married,secondary
9742,39,management,married,tertiary
9743,44,entrepreneur,married,secondary
9744,30,admin,single,secondary
9745,32,admin,married,tertiary
9746,57,retired,married,secondary
9747,55,blue-collar,married,secondary
9748,24,self-employed,single,tertiary
9749,41,services,married,secondary
9750,39,admin,married,tertiary
9751,52,self-employed,married,secondary
9752,28,services,single,secondary
9753,56,management,married,primary
9754,33,technician,married,secondary
9755,41,management,married,tertiary
9756,32,management,married,tertiary
9757,50,housemaid,married,tertiary
9758,28,services,single,secondary
9759,36,management,married,tertiary
9760,36,blue-collar,married,primary
9761,53,housemaid,married,primary
9762,40,admin,married,secondary
9763,34,technician,single,secondary
9764,35,admin,single,secondary
9765,55,technician,married,secondary
9766,49,management,married,tertiary
9767,57,retired,married,primary
9768,44,blue-collar,single,secondary
9769,57,retired,married,primary
9770,36,management,married,tertiary
9771,53,services,divorced,primary
9772,25,admin,single,secondary
9773,26,unemployed,single,tertiary
9774,33,management,single,tertiary
9775,33,admin,married,tertiary
9776,29,technician,single,tertiary
9777,34,admin,divorced,secondary
9778,46,services,divorced,unknown
9779,25,admin,married,secondary
9780,57,retired,married,primary
9781,50,management,married,tertiary
9782,48,blue-collar,married,primary
9783,32,admin,single,secondary
9784,45,blue-collar,single,primary
9785,32,services,married,secondary
9786,34,management,married,tertiary
9787,56,blue-collar,married,secondary
9788,49,management,single,tertiary
9789,54,admin,married,tertiary
9790,44,management,single,tertiary
9791,35,blue-collar,single,primary
9792,31,management,married,tertiary
9793,34,management,married,secondary
9794,38,management,single,tertiary
9795,56,management,married,tertiary
9796,49,technician,married,secondary
9797,44,blue-collar,married,secondary
9798,33,admin,married,tertiary
9799,33,technician,single,secondary
9800,29,services,single,secondary
9801,34,blue-collar,married,primary
9802,57,blue-collar,divorced,primary
9803,34,admin,married,secondary
9804,55,blue-collar,married,secondary
9805,47,technician,divorced,secondary
9806,48,blue-collar,married,secondary
9807,36,technician,single,secondary
9808,34,blue-collar,married,secondary
9809,43,blue-collar,married,unknown
9810,55,management,married,tertiary
9811,58,admin,married,secondary
9812,62,self-employed,married,tertiary
9813,32,management,married,tertiary
9814,35,management,married,tertiary
9815,33,management,single,tertiary
9816,54,technician,married,primary
9817,41,blue-collar,married,secondary
9818,58,retired,married,primary
9819,34,management,single,tertiary
9820,58,blue-collar,married,primary
9821,30,technician,married,secondary
9822,40,blue-collar,married,primary
9823,35,management,married,tertiary
9824,37,admin,single,secondary
9825,32,blue-collar,single,secondary
9826,33,services,married,secondary
9827,48,technician,married,secondary
9828,46,blue-collar,divorced,primary
9829,35,management,single,tertiary
9830,32,management,single,tertiary
9831,30,self-employed,single,tertiary
9832,46,technician,married,tertiary
9833,27,student,single,tertiary
9834,40,blue-collar,married,secondary
9835,60,entrepreneur,married,primary
9836,28,admin,single,tertiary
9837,27,admin,single,unknown
9838,31,blue-collar,single,secondary
9839,28,blue-collar,married,secondary
9840,27,blue-collar,single,secondary
9841,36,unemployed,divorced,secondary
9842,41,technician,married,secondary
9843,30,services,single,secondary
9844,52,management,single,tertiary
9845,35,admin,married,secondary
9846,37,housemaid,single,tertiary
9847,37,services,married,secondary
9848,48,management,divorced,tertiary
9849,38,unemployed,married,secondary
9850,44,technician,divorced,tertiary
9851,43,technician,married,secondary
9852,35,blue-collar,single,secondary
9853,40,technician,married,secondary
9854,42,blue-collar,married,primary
9855,51,blue-collar,married,primary
9856,46,management,married,secondary
9857,40,blue-collar,divorced,primary
9858,51,housemaid,married,unknown
9859,24,self-employed,single,tertiary
9860,31,technician,married,tertiary
9861,41,entrepreneur,married,primary
9862,34,technician,single,secondary
9863,31,blue-collar,married,primary
9864,31,management,single,tertiary
9865,52,retired,divorced,primary
9866,38,blue-collar,married,secondary
9867,31,blue-collar,married,secondary
9868,34,admin,married,secondary
9869,22,student,single,unknown
9870,60,services,married,secondary
9871,28,blue-collar,married,secondary
9872,31,admin,married,secondary
9873,32,management,married,tertiary
9874,77,retired,married,primary
9875,70,retired,married,primary
9876,29,services,married,tertiary
9877,34,management,married,tertiary
9878,38,blue-collar,divorced,primary
9879,45,blue-collar,married,secondary
9880,40,management,married,secondary
9881,34,blue-collar,married,secondary
9882,30,technician,divorced,secondary
9883,56,management,divorced,tertiary
9884,50,technician,married,secondary
9885,53,technician,married,tertiary
9886,48,unknown,married,unknown
9887,53,entrepreneur,married,secondary
9888,27,technician,single,secondary
9889,46,blue-collar,married,secondary
9890,54,retired,married,primary
9891,36,blue-collar,married,secondary
9892,31,technician,single,tertiary
9893,58,technician,married,secondary
9894,48,services,divorced,primary
9895,29,services,married,secondary
9896,57,management,divorced,unknown
9897,37,admin,married,secondary
9898,53,management,married,secondary
9899,58,management,married,secondary
9900,33,admin,married,secondary
9901,38,management,married,tertiary
9902,28,blue-collar,single,secondary
9903,28,admin,single,secondary
9904,37,management,single,tertiary
9905,27,management,single,tertiary
9906,36,technician,married,tertiary
9907,53,services,married,secondary
9908,26,services,single,secondary
9909,59,unemployed,single,secondary
9910,31,technician,single,secondary
9911,59,management,married,primary
9912,40,blue-collar,divorced,secondary
9913,27,technician,married,secondary
9914,32,services,married,secondary
9915,42,entrepreneur,married,tertiary
9916,43,services,married,secondary
9917,53,self-employed,married,tertiary
9918,30,services,single,secondary
9919,53,admin,divorced,secondary
9920,53,technician,divorced,secondary
9921,57,management,married,tertiary
9922,33,technician,married,secondary
9923,38,technician,married,secondary
9924,33,student,single,unknown
9925,42,management,divorced,secondary
9926,32,blue-collar,single,secondary
9927,42,technician,married,secondary
9928,41,technician,married,secondary
9929,35,technician,married,tertiary
9930,48,entrepreneur,married,secondary
9931,24,management,single,secondary
9932,59,blue-collar,married,secondary
9933,45,blue-collar,married,primary
9934,39,admin,divorced,secondary
9935,46,management,married,tertiary
9936,38,entrepreneur,married,tertiary
9937,30,management,single,tertiary
9938,52,technician,married,tertiary
9939,42,management,divorced,tertiary
9940,46,self-employed,divorced,secondary
9941,33,management,single,tertiary
9942,52,retired,married,secondary
9943,49,self-employed,married,tertiary
9944,59,management,single,tertiary
9945,58,management,divorced,primary
9946,26,technician,single,tertiary
9947,41,management,married,tertiary
9948,41,blue-collar,married,secondary
9949,39,technician,married,secondary
9950,27,housemaid,married,primary
9951,47,self-employed,married,secondary
9952,52,retired,married,tertiary
9953,37,technician,married,secondary
9954,38,blue-collar,married,secondary
9955,42,technician,single,tertiary
9956,41,technician,married,secondary
9957,46,entrepreneur,married,secondary
9958,40,services,divorced,secondary
9959,41,student,single,secondary
9960,60,retired,married,tertiary
9961,59,retired,married,unknown
9962,59,retired,married,primary
9963,28,blue-collar,single,primary
9964,45,admin,single,secondary
9965,31,blue-collar,divorced,primary
9966,31,unemployed,single,tertiary
9967,46,unknown,married,unknown
9968,51,self-employed,married,secondary
9969,37,admin,married,secondary
9970,40,services,married,secondary
9971,31,blue-collar,single,secondary
9972,38,blue-collar,married,primary
9973,39,technician,single,secondary
9974,29,services,married,secondary
9975,65,retired,married,primary
9976,26,admin,single,secondary
9977,44,admin,married,secondary
9978,27,management,single,tertiary
9979,35,management,married,tertiary
9980,36,admin,single,secondary
9981,36,management,single,tertiary
9982,24,blue-collar,single,secondary
9983,33,management,single,tertiary
9984,53,management,single,tertiary
9985,45,services,married,secondary
9986,37,technician,married,secondary
9987,60,blue-collar,divorced,primary
9988,30,management,single,tertiary
9989,37,blue-collar,married,primary
9990,34,unemployed,married,secondary
9991,28,blue-collar,married,secondary
9992,44,technician,single,secondary
9993,34,management,married,tertiary
9994,70,retired,married,primary
9995,38,management,single,tertiary
9996,32,admin,single,secondary
9997,39,entrepreneur,married,tertiary
9998,38,technician,divorced,secondary
9999,36,housemaid,divorced,tertiary
10000,32,blue-collar,single,tertiary
10001,34,technician,single,secondary
10002,49,management,married,tertiary
10003,45,management,married,tertiary
10004,24,admin,married,secondary
10005,47,management,married,tertiary
10006,36,management,married,tertiary
10007,25,services,married,secondary
10008,30,admin,single,secondary
10009,29,unemployed,single,tertiary
10010,27,services,married,secondary
10011,57,admin,married,secondary
10012,38,self-employed,divorced,secondary
10013,43,blue-collar,married,secondary
10014,35,management,single,secondary
10015,38,management,married,tertiary
10016,71,retired,married,secondary
10017,36,blue-collar,married,secondary
10018,40,blue-collar,married,secondary
10019,50,blue-collar,married,primary
10020,31,management,married,tertiary
10021,33,services,divorced,secondary
10022,57,technician,married,secondary
10023,32,services,single,tertiary
10024,52,blue-collar,married,primary
10025,30,admin,single,secondary
10026,40,admin,married,secondary
10027,50,admin,married,secondary
10028,32,management,married,tertiary
10029,36,admin,single,secondary
10030,60,admin,married,secondary
10031,48,services,married,secondary
10032,72,retired,married,primary
10033,46,blue-collar,married,secondary
10034,45,blue-collar,married,primary
10035,50,admin,married,secondary
10036,29,management,married,tertiary
10037,40,management,single,unknown
10038,49,technician,married,secondary
10039,42,services,married,secondary
10040,43,technician,married,secondary
10041,36,admin,married,secondary
10042,37,technician,married,primary
10043,59,retired,divorced,primary
10044,75,retired,married,primary
10045,53,management,married,secondary
10046,53,management,married,tertiary
10047,57,retired,married,tertiary
10048,30,technician,married,secondary
10049,44,services,married,secondary
10050,51,blue-collar,married,primary
10051,30,blue-collar,married,secondary
10052,42,blue-collar,married,secondary
10053,48,blue-collar,married,secondary
10054,40,unemployed,married,tertiary
10055,36,technician,married,secondary
10056,40,admin,married,secondary
10057,47,housemaid,married,secondary
10058,39,management,married,tertiary
10059,41,services,married,unknown
10060,42,housemaid,married,primary
10061,50,housemaid,single,secondary
10062,58,retired,married,tertiary
10063,70,retired,married,secondary
10064,29,management,single,tertiary
10065,56,management,married,tertiary
10066,32,self-employed,married,tertiary
10067,39,technician,single,unknown
10068,33,management,divorced,tertiary
10069,47,technician,married,secondary
10070,39,blue-collar,divorced,primary
10071,34,technician,married,secondary
10072,36,blue-collar,married,primary
10073,40,blue-collar,married,primary
10074,34,technician,married,primary
10075,54,blue-collar,married,primary
10076,36,management,married,tertiary
10077,34,blue-collar,married,primary
10078,50,admin,divorced,secondary
10079,48,technician,divorced,tertiary
10080,35,services,married,tertiary
10081,33,services,married,secondary
10082,42,technician,married,secondary
10083,31,technician,single,secondary
10084,54,blue-collar,married,primary
10085,55,management,married,primary
10086,30,management,single,tertiary
10087,30,services,married,secondary
10088,59,management,divorced,tertiary
10089,50,admin,single,secondary
10090,59,retired,married,secondary
10091,27,services,single,secondary
10092,25,management,single,tertiary
10093,37,admin,married,secondary
10094,36,technician,married,secondary
10095,56,retired,married,primary
10096,52,management,married,tertiary
10097,36,services,divorced,secondary
10098,30,technician,married,secondary
10099,31,management,single,tertiary
10100,55,retired,married,secondary
10101,28,admin,single,secondary
10102,44,management,single,secondary
10103,28,blue-collar,single,secondary
10104,25,technician,single,tertiary
10105,39,admin,divorced,secondary
10106,32,management,married,secondary
10107,42,blue-collar,married,secondary
10108,31,blue-collar,single,secondary
10109,38,technician,divorced,secondary
10110,30,admin,married,secondary
10111,50,technician,married,secondary
10112,50,management,married,tertiary
10113,47,unemployed,married,secondary
10114,29,blue-collar,married,secondary
10115,34,entrepreneur,married,secondary
10116,54,management,married,tertiary
10117,43,admin,married,secondary
10118,47,blue-collar,married,primary
10119,55,retired,married,secondary
10120,35,services,married,secondary
10121,32,blue-collar,married,secondary
10122,49,blue-collar,married,primary
10123,39,management,single,tertiary
10124,32,technician,married,secondary
10125,49,blue-collar,married,primary
10126,32,blue-collar,single,primary
10127,47,management,married,tertiary
10128,42,blue-collar,single,primary
10129,52,admin,married,primary
10130,31,technician,single,secondary
10131,52,blue-collar,divorced,primary
10132,38,management,married,tertiary
10133,53,blue-collar,married,secondary
10134,40,technician,married,tertiary
10135,31,admin,married,secondary
10136,53,technician,married,unknown
10137,46,blue-collar,married,secondary
10138,49,admin,married,secondary
10139,34,technician,single,secondary
10140,63,entrepreneur,married,tertiary
10141,41,technician,married,secondary
10142,55,blue-collar,married,primary
10143,29,entrepreneur,single,tertiary
10144,47,blue-collar,married,secondary
10145,37,blue-collar,married,primary
10146,38,technician,single,secondary
10147,29,technician,single,secondary
10148,41,management,married,primary
10149,53,technician,married,secondary
10150,40,retired,single,secondary
10151,56,services,divorced,secondary
10152,34,management,single,tertiary
10153,28,management,single,tertiary
10154,41,self-employed,married,unknown
10155,32,unemployed,married,unknown
10156,51,blue-collar,married,secondary
10157,33,blue-collar,married,secondary
10158,34,blue-collar,single,secondary
10159,26,unemployed,married,secondary
10160,31,technician,married,secondary
10161,39,entrepreneur,married,secondary
10162,50,management,married,tertiary
10163,33,services,married,secondary
10164,44,technician,married,tertiary
10165,38,blue-collar,married,secondary
10166,33,blue-collar,married,secondary
10167,32,blue-collar,single,secondary
10168,33,management,single,tertiary
10169,55,technician,married,unknown
10170,27,blue-collar,married,secondary
10171,39,management,divorced,tertiary
10172,21,services,single,secondary
10173,57,blue-collar,married,unknown
10174,29,self-employed,married,tertiary
10175,45,admin,single,secondary
10176,46,management,single,tertiary
10177,47,admin,married,secondary
10178,44,blue-collar,single,primary
10179,43,self-employed,single,primary
10180,44,management,married,tertiary
10181,52,retired,married,primary
10182,33,technician,divorced,secondary
10183,27,technician,married,tertiary
10184,43,management,divorced,tertiary
10185,29,admin,married,secondary
10186,43,management,married,tertiary
10187,34,blue-collar,married,tertiary
10188,30,management,single,tertiary
10189,56,management,married,tertiary
10190,46,admin,divorced,secondary
10191,42,technician,married,secondary
10192,51,blue-collar,married,primary
10193,30,blue-collar,married,secondary
10194,41,management,married,tertiary
10195,57,retired,married,tertiary
10196,36,blue-collar,married,secondary
10197,47,blue-collar,single,unknown
10198,37,admin,divorced,secondary
10199,33,technician,married,secondary
10200,49,management,divorced,tertiary
10201,34,management,married,tertiary
10202,54,blue-collar,married,primary
10203,39,blue-collar,married,primary
10204,58,retired,single,primary
10205,36,blue-collar,married,secondary
10206,46,management,married,tertiary
10207,31,admin,married,secondary
10208,31,technician,single,secondary
10209,50,blue-collar,divorced,secondary
10210,40,management,married,secondary
10211,47,blue-collar,married,primary
10212,26,management,single,tertiary
10213,29,technician,single,secondary
10214,38,management,married,tertiary
10215,57,services,married,secondary
10216,47,blue-collar,married,primary
10217,56,blue-collar,married,unknown
10218,37,entrepreneur,married,tertiary
10219,66,management,married,unknown
10220,49,unemployed,married,secondary
10221,31,unknown,married,tertiary
10222,30,management,single,tertiary
10223,42,blue-collar,divorced,primary
10224,55,technician,married,secondary
10225,33,admin,single,secondary
10226,33,management,married,tertiary
10227,43,blue-collar,married,secondary
10228,32,unemployed,married,secondary
10229,42,blue-collar,married,primary
10230,53,entrepreneur,single,unknown
10231,42,management,married,tertiary
10232,37,admin,married,secondary
10233,31,services,married,secondary
10234,57,admin,divorced,secondary
10235,33,admin,married,secondary
10236,57,management,married,tertiary
10237,30,technician,divorced,secondary
10238,31,management,married,tertiary
10239,33,technician,married,secondary
10240,33,blue-collar,married,primary
10241,53,management,married,tertiary
10242,38,blue-collar,divorced,secondary
10243,60,blue-collar,married,primary
10244,36,technician,single,secondary
10245,27,services,single,secondary
10246,32,entrepreneur,single,tertiary
10247,45,blue-collar,married,primary
10248,28,management,single,tertiary
10249,57,retired,married,primary
10250,37,self-employed,married,secondary
10251,47,management,married,tertiary
10252,35,management,married,secondary
10253,32,blue-collar,divorced,secondary
10254,41,admin,single,secondary
10255,35,technician,married,tertiary
10256,26,technician,single,secondary
10257,47,technician,divorced,tertiary
10258,36,blue-collar,married,secondary
10259,46,management,married,tertiary
10260,30,management,single,tertiary
10261,44,blue-collar,married,secondary
10262,47,technician,divorced,secondary
10263,49,blue-collar,married,secondary
10264,55,technician,married,tertiary
10265,56,blue-collar,married,unknown
10266,28,services,married,secondary
10267,34,admin,divorced,secondary
10268,55,management,married,tertiary
10269,27,student,single,unknown
10270,38,management,divorced,tertiary
10271,43,services,married,secondary
10272,55,management,divorced,tertiary
10273,30,blue-collar,married,primary
10274,48,blue-collar,married,primary
10275,30,blue-collar,married,secondary
10276,58,housemaid,married,primary
10277,39,unknown,single,unknown
10278,35,technician,single,secondary
10279,41,blue-collar,married,secondary
10280,32,technician,married,tertiary
10281,48,technician,married,secondary
10282,76,retired,married,unknown
10283,43,management,married,tertiary
10284,46,unknown,married,tertiary
10285,59,retired,married,unknown
10286,29,management,single,tertiary
10287,31,technician,married,secondary
10288,36,admin,married,secondary
10289,46,self-employed,single,primary
10290,37,management,married,tertiary
10291,48,technician,married,secondary
10292,31,management,single,tertiary
10293,39,blue-collar,divorced,secondary
10294,39,management,single,unknown
10295,39,housemaid,married,secondary
10296,55,management,married,tertiary
10297,54,retired,married,secondary
10298,32,housemaid,married,secondary
10299,37,blue-collar,married,secondary
10300,36,services,married,secondary
10301,60,retired,married,secondary
10302,25,services,single,secondary
10303,50,management,married,tertiary
10304,59,retired,married,secondary
10305,58,unemployed,married,secondary
10306,49,technician,single,tertiary
10307,47,technician,married,secondary
10308,38,services,married,primary
10309,32,management,single,tertiary
10310,40,blue-collar,single,unknown
10311,50,technician,married,secondary
10312,35,management,single,tertiary
10313,47,admin,married,secondary
10314,27,admin,single,secondary
10315,48,housemaid,single,secondary
10316,40,blue-collar,married,primary
10317,35,self-employed,married,secondary
10318,39,housemaid,married,primary
10319,34,blue-collar,married,secondary
10320,36,admin,single,secondary
10321,56,blue-collar,divorced,primary
10322,30,technician,married,tertiary
10323,51,blue-collar,married,secondary
10324,41,blue-collar,married,secondary
10325,35,admin,married,secondary
10326,53,management,married,tertiary
10327,25,blue-collar,single,primary
10328,34,management,single,tertiary
10329,29,services,single,secondary
10330,33,services,married,secondary
10331,43,admin,married,secondary
10332,47,blue-collar,married,primary
10333,35,admin,single,secondary
10334,49,entrepreneur,married,secondary
10335,41,services,married,primary
10336,49,services,married,unknown
10337,44,blue-collar,married,secondary
10338,32,services,single,secondary
10339,27,self-employed,single,tertiary
10340,53,technician,married,secondary
10341,55,admin,married,secondary
10342,60,retired,married,secondary
10343,27,management,single,secondary
10344,58,self-employed,married,tertiary
10345,42,blue-collar,married,secondary
10346,31,services,married,secondary
10347,30,management,single,tertiary
10348,32,management,single,tertiary
10349,56,self-employed,married,secondary
10350,57,retired,divorced,secondary
10351,57,management,married,tertiary
10352,39,technician,married,secondary
10353,37,blue-collar,married,secondary
10354,32,management,married,tertiary
10355,41,blue-collar,married,secondary
10356,49,unemployed,married,secondary
10357,36,blue-collar,divorced,secondary
10358,58,retired,married,primary
10359,58,technician,married,unknown
10360,33,services,married,secondary
10361,31,management,single,tertiary
10362,46,blue-collar,divorced,primary
10363,42,unemployed,divorced,secondary
10364,46,admin,married,secondary
10365,47,management,married,tertiary
10366,42,self-employed,married,primary
10367,53,entrepreneur,married,secondary
10368,31,admin,married,secondary
10369,39,blue-collar,married,primary
10370,57,blue-collar,married,primary
10371,29,blue-collar,single,secondary
10372,32,blue-collar,single,secondary
10373,38,self-employed,married,secondary
10374,34,self-employed,single,tertiary
10375,35,admin,married,secondary
10376,55,blue-collar,married,secondary
10377,42,management,married,tertiary
10378,32,management,married,secondary
10379,50,management,divorced,primary
10380,56,admin,married,secondary
10381,36,technician,single,secondary
10382,49,management,married,secondary
10383,48,management,married,tertiary
10384,32,technician,single,tertiary
10385,35,management,married,secondary
10386,48,management,married,tertiary
10387,40,services,single,secondary
10388,55,retired,married,secondary
10389,50,blue-collar,married,primary
10390,55,technician,married,unknown
10391,26,blue-collar,single,secondary
10392,34,technician,married,secondary
10393,45,management,married,tertiary
10394,44,entrepreneur,married,secondary
10395,34,management,married,tertiary
10396,39,services,single,secondary
10397,31,management,single,secondary
10398,27,management,single,tertiary
10399,41,management,married,tertiary
10400,45,technician,married,secondary
10401,28,services,single,secondary
10402,39,unemployed,married,secondary
10403,31,technician,single,tertiary
10404,31,management,married,tertiary
10405,31,admin,single,secondary
10406,35,technician,single,primary
10407,32,technician,single,tertiary
10408,49,management,married,tertiary
10409,42,entrepreneur,married,secondary
10410,31,management,single,tertiary
10411,35,services,single,secondary
10412,31,technician,single,secondary
10413,45,admin,single,secondary
10414,24,blue-collar,single,secondary
10415,49,self-employed,divorced,secondary
10416,36,self-employed,married,tertiary
10417,28,blue-collar,single,tertiary
10418,54,retired,married,secondary
10419,27,blue-collar,single,primary
10420,34,management,divorced,tertiary
10421,40,management,single,tertiary
10422,32,admin,single,tertiary
10423,41,admin,married,secondary
10424,38,services,single,primary
10425,35,admin,single,secondary
10426,31,technician,married,secondary
10427,47,entrepreneur,married,secondary
10428,41,admin,married,secondary
10429,29,admin,single,secondary
10430,33,management,married,tertiary
10431,89,retired,married,tertiary
10432,54,blue-collar,married,secondary
10433,72,retired,married,primary
10434,29,blue-collar,married,secondary
10435,41,blue-collar,married,secondary
10436,39,housemaid,married,primary
10437,41,services,divorced,secondary
10438,31,blue-collar,married,primary
10439,32,services,married,secondary
10440,52,admin,married,secondary
10441,41,entrepreneur,married,tertiary
10442,45,management,married,tertiary
10443,29,admin,single,secondary
10444,32,admin,married,tertiary
10445,35,blue-collar,married,secondary
10446,54,technician,married,secondary
10447,41,self-employed,married,secondary
10448,42,blue-collar,married,primary
10449,59,management,divorced,tertiary
10450,58,retired,married,primary
10451,32,services,single,secondary
10452,56,technician,single,primary
10453,50,management,divorced,tertiary
10454,45,services,married,primary
10455,59,retired,married,secondary
10456,47,blue-collar,married,primary
10457,54,management,single,secondary
10458,40,services,married,secondary
10459,37,management,married,tertiary
10460,29,blue-collar,married,secondary
10461,36,blue-collar,married,primary
10462,33,management,married,tertiary
10463,32,management,divorced,tertiary
10464,53,technician,married,secondary
10465,33,services,married,secondary
10466,36,admin,married,tertiary
10467,43,unemployed,divorced,secondary
10468,45,self-employed,married,tertiary
10469,52,services,married,secondary
10470,48,blue-collar,divorced,secondary
10471,40,management,married,tertiary
10472,31,technician,married,secondary
10473,34,services,single,secondary
10474,54,blue-collar,married,primary
10475,40,management,married,tertiary
10476,55,unemployed,single,primary
10477,33,management,married,tertiary
10478,50,management,married,tertiary
10479,59,retired,divorced,secondary
10480,40,services,married,secondary
10481,45,admin,married,secondary
10482,32,management,married,tertiary
10483,50,blue-collar,married,unknown
10484,58,blue-collar,married,secondary
10485,38,management,married,tertiary
10486,57,technician,married,secondary
10487,31,blue-collar,married,secondary
10488,69,retired,married,primary
10489,26,admin,single,secondary
10490,30,admin,married,secondary
10491,49,blue-collar,married,secondary
10492,36,blue-collar,married,primary
10493,37,technician,married,secondary
10494,55,blue-collar,divorced,primary
10495,36,management,single,tertiary
10496,31,self-employed,married,secondary
10497,30,technician,divorced,secondary
10498,36,services,married,secondary
10499,50,self-employed,married,secondary
10500,53,unknown,married,unknown
10501,39,services,married,secondary
10502,31,technician,married,tertiary
10503,49,blue-collar,married,primary
10504,35,services,married,secondary
10505,45,blue-collar,married,primary
10506,30,management,single,secondary
10507,47,self-employed,married,primary
10508,37,blue-collar,married,primary
10509,35,technician,married,tertiary
10510,41,management,single,tertiary
10511,35,unemployed,married,secondary
10512,60,retired,married,primary
10513,58,technician,married,secondary
10514,28,management,married,tertiary
10515,57,unemployed,married,secondary
10516,35,management,married,tertiary
10517,54,admin,married,tertiary
10518,31,management,single,tertiary
10519,32,blue-collar,single,secondary
10520,56,admin,single,secondary
10521,35,self-employed,married,tertiary
10522,33,blue-collar,married,secondary
10523,50,technician,married,secondary
10524,46,management,single,secondary
10525,35,services,married,secondary
10526,49,admin,married,secondary
10527,56,management,divorced,tertiary
10528,33,blue-collar,single,primary
10529,37,entrepreneur,married,primary
10530,30,blue-collar,single,secondary
10531,34,admin,single,secondary
10532,29,blue-collar,single,secondary
10533,32,management,married,tertiary
10534,29,blue-collar,married,primary
10535,50,blue-collar,married,primary
10536,58,technician,single,secondary
10537,30,management,married,tertiary
10538,52,entrepreneur,married,primary
10539,39,management,married,tertiary
10540,43,technician,divorced,secondary
10541,51,technician,married,secondary
10542,38,admin,single,secondary
10543,30,self-employed,single,secondary
10544,52,management,divorced,primary
10545,40,technician,married,tertiary
10546,37,technician,married,secondary
10547,30,blue-collar,married,secondary
10548,51,management,married,tertiary
10549,27,technician,single,secondary
10550,35,blue-collar,married,secondary
10551,47,admin,married,tertiary
10552,29,blue-collar,married,secondary
10553,52,admin,married,secondary
10554,43,admin,single,secondary
10555,31,blue-collar,married,primary
10556,54,blue-collar,married,secondary
10557,59,housemaid,married,secondary
10558,51,blue-collar,married,secondary
10559,32,management,married,tertiary
10560,42,blue-collar,married,secondary
10561,46,blue-collar,married,secondary
10562,30,technician,single,secondary
10563,42,management,divorced,primary
10564,39,blue-collar,married,primary
10565,31,management,single,tertiary
10566,35,blue-collar,married,secondary
10567,34,admin,married,secondary
10568,42,technician,divorced,secondary
10569,57,management,married,primary
10570,38,management,single,tertiary
10571,29,blue-collar,single,secondary
10572,46,management,married,secondary
10573,48,management,married,tertiary
10574,33,technician,married,secondary
10575,59,admin,single,secondary
10576,23,technician,single,secondary
10577,37,blue-collar,married,secondary
10578,40,technician,single,secondary
10579,44,blue-collar,divorced,secondary
10580,37,blue-collar,single,secondary
10581,28,services,single,secondary
10582,39,technician,single,secondary
10583,57,retired,divorced,primary
10584,38,blue-collar,single,unknown
10585,60,blue-collar,married,secondary
10586,38,management,divorced,tertiary
10587,26,student,single,secondary
10588,32,blue-collar,married,secondary
10589,35,management,single,tertiary
10590,30,management,single,secondary
10591,37,blue-collar,married,secondary
10592,36,blue-collar,married,secondary
10593,34,admin,single,secondary
10594,28,blue-collar,married,secondary
10595,37,blue-collar,married,primary
10596,31,services,single,secondary
10597,34,blue-collar,married,primary
10598,28,technician,single,secondary
10599,38,technician,married,tertiary
10600,80,retired,married,primary
10601,59,retired,married,secondary
10602,54,management,married,tertiary
