campaign_id,customer_id,contact_method,contact_day,contact_month,call_duration_sec,num_contacts,subscribed_deposit
11688,10688,cellular,31,mar,494,1,no
11689,10689,unknown,12,may,178,2,no
11690,10690,unknown,28,aug,8,1,no
11691,10691,unknown,20,may,190,2,no
11692,10692,cellular,17,nov,114,1,no
11693,10693,unknown,4,jun,28,4,no
11694,10694,cellular,3,feb,321,3,no
11695,10695,telephone,14,jul,236,2,no
11696,10696,cellular,12,may,118,1,no
11697,10697,cellular,12,may,136,1,no
11698,10698,cellular,5,may,100,1,no
11699,10699,cellular,10,sep,315,6,no
11700,10700,unknown,20,jun,294,2,no
11701,10701,cellular,27,aug,219,2,no
11702,10702,cellular,13,may,262,1,no
11703,10703,cellular,20,nov,298,2,no
11704,10704,cellular,29,jan,636,2,no
11705,10705,cellular,20,aug,100,4,no
11706,10706,telephone,2,jun,392,2,no
11707,10707,unknown,6,jun,100,3,no
11708,10708,cellular,21,nov,32,2,no
11709,10709,cellular,17,apr,609,1,no
11710,10710,cellular,30,jul,60,8,no
11711,10711,unknown,29,may,77,3,no
11712,10712,unknown,14,may,150,1,no
11713,10713,unknown,13,may,531,2,no
11714,10714,cellular,21,aug,398,2,no
11715,10715,unknown,21,may,115,2,no
11716,10716,cellular,14,may,1166,1,no
11717,10717,unknown,5,may,198,3,no
11718,10718,cellular,11,may,580,1,no
11719,10719,cellular,21,jul,853,1,no
11720,10720,cellular,17,apr,161,1,no
11721,10721,telephone,15,jul,119,8,no
11722,10722,cellular,3,feb,22,4,no
11723,10723,unknown,3,jun,21,3,no
11724,10724,cellular,5,may,1100,3,no
11725,10725,cellular,4,feb,25,1,no
11726,10726,cellular,12,aug,152,2,no
11727,10727,cellular,20,apr,13,2,no
11728,10728,cellular,18,jul,302,3,no
11729,10729,unknown,4,jun,386,1,no
11730,10730,unknown,9,may,280,1,no
11731,10731,cellular,2,feb,76,3,no
11732,10732,telephone,11,may,567,3,no
11733,10733,unknown,27,may,106,2,no
11734,10734,unknown,8,may,181,2,no
11735,10735,unknown,5,may,83,2,no
11736,10736,unknown,14,may,249,2,no
11737,10737,unknown,16,may,148,18,no
11738,10738,cellular,4,aug,190,1,no
11739,10739,cellular,3,jun,1361,1,no
11740,10740,cellular,14,may,131,2,no
11741,10741,telephone,13,may,276,2,no
11742,10742,unknown,11,jun,362,1,no
11743,10743,unknown,29,may,187,3,no
11744,10744,cellular,10,jul,122,1,no
11745,10745,unknown,4,jun,71,5,no
11746,10746,unknown,16,may,329,1,no
11747,10747,cellular,29,aug,493,2,no
11748,10748,cellular,21,jul,104,1,no
11749,10749,cellular,7,may,213,1,no
11750,10750,cellular,6,aug,139,2,no
11751,10751,cellular,23,jul,129,2,no
11752,10752,cellular,14,may,109,1,no
11753,10753,cellular,19,nov,168,1,no
11754,10754,unknown,30,may,103,5,no
11755,10755,unknown,28,may,463,2,no
11756,10756,cellular,13,may,365,1,no
11757,10757,unknown,18,jun,97,8,no
11758,10758,unknown,23,may,85,1,no
11759,10759,cellular,14,may,80,4,no
11760,10760,cellular,22,jul,47,1,no
11761,10761,unknown,20,may,16,10,no
11762,10762,cellular,18,may,87,1,no
11763,10763,unknown,26,may,172,1,no
11764,10764,cellular,10,jul,338,9,no
11765,10765,cellular,20,apr,423,5,no
11766,10766,cellular,12,may,324,1,no
11767,10767,unknown,27,may,62,13,no
11768,10768,cellular,29,jan,192,1,no
11769,10769,unknown,26,jun,29,1,no
11770,10770,unknown,19,may,289,1,no
11771,10771,unknown,9,jun,161,2,no
11772,10772,cellular,31,jul,52,8,no
11773,10773,unknown,7,may,202,2,no
11774,10774,telephone,4,feb,141,4,no
11775,10775,cellular,5,feb,253,1,no
11776,10776,cellular,8,aug,219,2,no
11777,10777,unknown,6,jun,198,3,no
11778,10778,cellular,7,may,490,1,no
11779,10779,cellular,11,may,204,2,no
11780,10780,cellular,13,feb,92,1,no
11781,10781,cellular,29,aug,301,4,no
11782,10782,unknown,8,may,352,3,no
11783,10783,cellular,9,feb,172,5,no
11784,10784,cellular,5,aug,143,3,no
11785,10785,unknown,27,jun,56,2,no
11786,10786,cellular,21,aug,136,8,no
11787,10787,telephone,18,nov,103,2,no
11788,10788,unknown,28,may,77,3,no
11789,10789,cellular,30,jul,25,2,no
11790,10790,cellular,7,sep,82,1,no
11791,10791,unknown,19,may,27,1,no
11792,10792,cellular,14,aug,200,4,no
11793,10793,cellular,26,may,147,1,no
11794,10794,cellular,8,jul,286,2,no
11795,10795,unknown,21,may,12,11,no
11796,10796,unknown,6,jun,97,1,no
11797,10797,cellular,20,nov,230,1,no
11798,10798,unknown,5,may,114,2,no
11799,10799,cellular,20,apr,87,2,no
11800,10800,cellular,6,feb,252,3,no
11801,10801,unknown,2,jun,86,1,no
11802,10802,cellular,14,jul,131,4,no
11803,10803,unknown,9,may,179,2,no
11804,10804,cellular,19,nov,185,1,no
11805,10805,cellular,15,may,102,3,no
11806,10806,cellular,21,aug,329,2,no
11807,10807,unknown,20,jun,135,5,no
11808,10808,cellular,17,nov,282,1,no
11809,10809,cellular,11,aug,90,4,no
11810,10810,unknown,18,jun,443,7,no
11811,10811,cellular,26,feb,590,2,no
11812,10812,cellular,3,feb,67,3,no
11813,10813,cellular,15,jul,106,13,no
11814,10814,cellular,31,jul,126,5,no
11815,10815,cellular,11,feb,56,1,no
11816,10816,cellular,10,jul,214,1,no
11817,10817,cellular,6,aug,90,2,no
11818,10818,cellular,18,may,267,4,no
11819,10819,cellular,17,apr,266,2,no
11820,10820,cellular,18,may,28,2,no
11821,10821,cellular,18,may,19,4,no
11822,10822,cellular,9,jul,364,1,no
11823,10823,cellular,7,jul,643,3,no
11824,10824,cellular,18,nov,271,1,no
11825,10825,cellular,18,may,145,3,no
11826,10826,unknown,6,jun,274,2,no
11827,10827,cellular,11,aug,176,1,no
11828,10828,cellular,20,apr,111,2,no
11829,10829,cellular,22,may,119,1,no
11830,10830,unknown,11,jun,138,5,no
11831,10831,unknown,30,may,38,3,no
11832,10832,unknown,15,may,276,3,no
11833,10833,unknown,17,jun,193,1,no
11834,10834,cellular,8,oct,512,1,no
11835,10835,unknown,5,jun,58,8,no
11836,10836,telephone,3,feb,221,2,no
11837,10837,cellular,5,feb,102,1,no
11838,10838,cellular,14,aug,65,10,no
11839,10839,unknown,6,jun,383,1,no
11840,10840,cellular,8,aug,351,2,no
11841,10841,unknown,3,jun,109,4,no
11842,10842,unknown,17,jun,398,4,no
11843,10843,cellular,5,may,355,2,no
11844,10844,unknown,2,jun,187,9,no
11845,10845,cellular,28,aug,88,5,no
11846,10846,cellular,8,aug,14,8,no
11847,10847,unknown,13,dec,232,1,no
11848,10848,cellular,4,may,289,4,no
11849,10849,unknown,29,may,52,1,no
11850,10850,unknown,30,may,295,1,no
11851,10851,cellular,14,apr,247,1,no
11852,10852,cellular,29,jul,103,2,no
11853,10853,cellular,18,may,64,2,no
11854,10854,unknown,19,jun,75,1,no
11855,10855,unknown,15,may,246,1,no
11856,10856,telephone,12,may,38,6,no
11857,10857,cellular,26,aug,79,6,no
11858,10858,unknown,6,may,153,3,no
11859,10859,cellular,12,may,314,2,no
11860,10860,cellular,5,feb,326,2,no
11861,10861,cellular,20,apr,124,2,no
11862,10862,unknown,30,may,84,9,no
11863,10863,cellular,22,aug,346,5,no
11864,10864,cellular,18,may,6,2,no
11865,10865,cellular,22,aug,216,13,no
11866,10866,cellular,20,nov,884,3,no
11867,10867,cellular,11,may,116,6,no
11868,10868,cellular,30,apr,534,1,no
11869,10869,unknown,30,may,556,1,no
11870,10870,cellular,28,apr,318,2,no
11871,10871,cellular,4,feb,343,1,no
11872,10872,cellular,20,apr,245,1,no
11873,10873,cellular,21,nov,57,5,no
11874,10874,cellular,20,nov,141,4,no
11875,10875,unknown,20,jun,178,3,no
11876,10876,telephone,7,dec,6,1,no
11877,10877,cellular,8,may,428,3,no
11878,10878,cellular,20,nov,370,1,no
11879,10879,cellular,23,jul,335,3,no
11880,10880,unknown,9,may,73,4,no
11881,10881,cellular,11,mar,275,2,no
11882,10882,unknown,8,jun,30,1,no
11883,10883,unknown,27,may,220,6,no
11884,10884,cellular,11,aug,120,3,no
11885,10885,cellular,18,aug,151,10,no
11886,10886,cellular,29,jan,125,2,no
11887,10887,unknown,1,jul,143,1,no
11888,10888,cellular,3,jun,200,1,no
11889,10889,unknown,1,jun,8,1,no
11890,10890,unknown,5,may,193,1,no
11891,10891,telephone,21,nov,30,3,no
11892,10892,cellular,3,feb,225,4,no
11893,10893,cellular,21,nov,19,2,no
11894,10894,unknown,14,may,387,9,no
11895,10895,unknown,3,jun,393,3,no
11896,10896,unknown,5,jun,348,1,no
11897,10897,unknown,29,may,399,1,no
11898,10898,cellular,5,feb,76,1,no
11899,10899,unknown,29,may,117,1,no
11900,10900,cellular,5,may,64,1,no
11901,10901,unknown,6,jun,82,3,no
11902,10902,cellular,15,may,22,6,no
11903,10903,cellular,7,jul,554,1,no
11904,10904,unknown,20,may,148,5,no
11905,10905,unknown,26,may,296,1,no
11906,10906,unknown,6,may,524,2,no
11907,10907,cellular,24,jul,318,1,no
11908,10908,cellular,7,sep,394,1,no
11909,10909,cellular,11,aug,111,2,no
11910,10910,unknown,6,may,193,1,no
11911,10911,cellular,29,jan,134,1,no
11912,10912,unknown,27,jun,133,5,no
11913,10913,cellular,21,nov,81,1,no
11914,10914,unknown,3,jun,267,3,no
11915,10915,telephone,25,feb,371,1,no
11916,10916,cellular,29,jul,82,4,no
11917,10917,cellular,2,feb,242,1,no
11918,10918,cellular,2,apr,320,1,no
11919,10919,cellular,19,nov,188,2,no
11920,10920,telephone,28,jan,223,6,no
11921,10921,cellular,2,feb,344,2,no
11922,10922,cellular,28,jan,137,1,no
11923,10923,cellular,28,jul,104,3,no
11924,10924,unknown,15,may,516,9,no
11925,10925,cellular,24,aug,323,2,no
11926,10926,cellular,6,aug,209,3,no
11927,10927,unknown,19,jun,238,1,no
11928,10928,cellular,24,jul,184,1,no
11929,10929,unknown,23,may,152,1,no
11930,10930,cellular,17,apr,758,2,no
11931,10931,cellular,1,feb,143,5,no
11932,10932,cellular,11,jul,773,3,no
11933,10933,cellular,17,apr,345,2,no
11934,10934,telephone,25,may,281,5,no
11935,10935,unknown,1,jul,163,1,no
11936,10936,cellular,6,may,160,1,no
11937,10937,cellular,2,feb,535,1,no
11938,10938,unknown,8,may,369,2,no
11939,10939,cellular,12,may,210,2,no
11940,10940,cellular,5,feb,269,3,no
11941,10941,unknown,30,may,408,2,no
11942,10942,cellular,29,jan,215,3,no
11943,10943,cellular,28,jan,56,1,no
11944,10944,unknown,9,may,83,3,no
11945,10945,unknown,19,jun,1082,1,no
11946,10946,unknown,30,may,231,3,no
11947,10947,cellular,23,jul,59,1,no
11948,10948,unknown,7,may,138,1,no
11949,10949,unknown,20,jun,23,12,no
11950,10950,cellular,15,jul,60,3,no
11951,10951,cellular,30,jul,103,8,no
11952,10952,cellular,9,jul,156,1,no
11953,10953,cellular,3,apr,329,2,no
11954,10954,cellular,19,nov,58,3,no
11955,10955,cellular,31,jul,39,2,no
11956,10956,unknown,29,may,95,1,no
11957,10957,cellular,28,jan,330,2,no
11958,10958,cellular,5,feb,450,2,no
11959,10959,cellular,15,may,71,3,no
11960,10960,cellular,13,may,155,1,no
11961,10961,unknown,8,may,177,2,no
11962,10962,unknown,4,jul,523,1,no
11963,10963,unknown,9,jun,79,1,no
11964,10964,unknown,15,may,126,2,no
11965,10965,cellular,28,jan,135,1,no
11966,10966,cellular,14,may,512,3,no
11967,10967,cellular,5,may,102,5,no
11968,10968,cellular,21,nov,96,1,no
11969,10969,unknown,21,may,67,5,no
11970,10970,cellular,17,jul,109,4,no
11971,10971,cellular,30,jan,23,6,no
11972,10972,cellular,3,feb,112,3,no
11973,10973,cellular,20,apr,8,3,no
11974,10974,cellular,18,may,57,1,no
11975,10975,unknown,19,jun,74,1,no
11976,10976,unknown,28,may,136,1,no
11977,10977,cellular,9,jul,132,1,no
11978,10978,cellular,27,feb,123,3,no
11979,10979,unknown,20,jun,66,6,no
11980,10980,unknown,26,may,130,1,no
11981,10981,cellular,18,nov,70,1,no
11982,10982,unknown,16,may,283,2,no
11983,10983,telephone,9,apr,327,2,no
11984,10984,cellular,5,aug,397,2,no
11985,10985,unknown,28,may,228,9,no
11986,10986,cellular,14,apr,608,2,no
11987,10987,cellular,3,feb,216,1,no
11988,10988,cellular,29,jul,164,6,no
11989,10989,unknown,3,jun,441,3,no
11990,10990,unknown,12,may,33,2,no
11991,10991,cellular,31,jul,255,2,no
11992,10992,cellular,17,jul,120,3,no
11993,10993,cellular,16,apr,227,1,no
11994,10994,cellular,22,apr,176,1,no
11995,10995,cellular,7,aug,63,2,no
11996,10996,cellular,19,nov,648,1,no
11997,10997,cellular,15,may,262,2,no
11998,10998,cellular,20,nov,337,3,no
11999,10999,cellular,12,aug,44,1,no
12000,11000,unknown,20,may,284,1,no
12001,11001,unknown,27,may,73,5,no
12002,11002,telephone,15,jun,263,4,no
12003,11003,cellular,16,oct,622,1,no
12004,11004,cellular,19,nov,99,2,no
12005,11005,cellular,2,apr,951,1,no
12006,11006,cellular,15,may,300,1,no
12007,11007,unknown,29,may,58,1,no
12008,11008,cellular,20,nov,184,1,no
12009,11009,cellular,5,feb,161,1,no
12010,11010,cellular,17,apr,252,2,no
12011,11011,cellular,14,may,173,6,no
12012,11012,telephone,7,may,149,1,no
12013,11013,cellular,19,nov,166,1,no
12014,11014,cellular,22,aug,67,2,no
12015,11015,cellular,11,aug,316,2,no
12016,11016,cellular,23,jul,498,1,no
12017,11017,cellular,19,aug,100,2,no
12018,11018,cellular,13,may,200,1,no
12019,11019,cellular,30,jan,643,1,no
12020,11020,cellular,27,aug,88,4,no
12021,11021,cellular,2,feb,914,2,no
12022,11022,unknown,28,may,173,3,no
12023,11023,unknown,13,may,164,2,no
12024,11024,telephone,2,nov,227,5,no
12025,11025,cellular,11,aug,77,1,no
12026,11026,cellular,2,apr,82,6,no
12027,11027,unknown,23,may,445,1,no
12028,11028,unknown,29,may,544,1,no
12029,11029,unknown,29,may,242,3,no
12030,11030,cellular,13,may,38,3,no
12031,11031,unknown,26,may,120,2,no
12032,11032,unknown,14,may,110,1,no
12033,11033,cellular,11,aug,99,2,no
12034,11034,telephone,29,jan,393,2,no
12035,11035,unknown,28,may,79,6,no
12036,11036,cellular,20,nov,112,1,no
12037,11037,cellular,16,nov,104,3,no
12038,11038,unknown,16,jun,75,7,no
12039,11039,cellular,15,may,45,1,no
12040,11040,cellular,20,apr,108,2,no
12041,11041,cellular,15,jul,528,3,no
12042,11042,cellular,17,apr,266,2,no
12043,11043,cellular,29,aug,272,2,no
12044,11044,cellular,22,may,100,1,no
12045,11045,unknown,9,may,136,1,no
12046,11046,telephone,5,may,92,3,no
12047,11047,cellular,26,aug,168,4,no
12048,11048,cellular,22,aug,125,4,no
12049,11049,unknown,26,may,165,2,no
12050,11050,unknown,14,may,273,1,no
12051,11051,cellular,17,jul,82,1,no
12052,11052,cellular,3,feb,146,1,no
12053,11053,cellular,26,aug,178,2,no
12054,11054,cellular,20,apr,168,3,no
12055,11055,unknown,26,may,118,2,no
12056,11056,unknown,6,may,158,1,no
12057,11057,cellular,14,may,78,1,no
12058,11058,telephone,7,apr,353,4,no
12059,11059,unknown,6,jun,148,4,no
12060,11060,telephone,20,apr,60,1,no
12061,11061,cellular,20,aug,131,1,no
12062,11062,cellular,15,may,152,1,no
12063,11063,unknown,15,may,397,1,no
12064,11064,unknown,28,may,88,3,no
12065,11065,cellular,22,aug,283,1,no
12066,11066,unknown,5,jun,387,1,no
12067,11067,cellular,30,jul,351,2,no
12068,11068,unknown,12,may,111,2,no
12069,11069,cellular,17,jul,740,2,no
12070,11070,unknown,17,jun,30,3,no
12071,11071,telephone,31,jul,733,1,no
12072,11072,cellular,13,aug,111,1,no
12073,11073,cellular,4,may,230,6,no
12074,11074,cellular,13,feb,61,1,no
12075,11075,unknown,16,may,114,2,no
12076,11076,unknown,12,may,460,1,no
12077,11077,unknown,26,may,130,1,no
12078,11078,unknown,29,may,57,3,no
12079,11079,cellular,21,aug,190,1,no
12080,11080,telephone,18,nov,296,2,no
12081,11081,cellular,14,jul,80,3,no
12082,11082,cellular,30,jul,83,2,no
12083,11083,telephone,9,nov,43,1,no
12084,11084,cellular,29,jan,376,2,no
12085,11085,unknown,6,may,238,1,no
12086,11086,cellular,21,jul,90,1,no
12087,11087,cellular,8,may,299,3,no
12088,11088,cellular,4,feb,283,1,no
12089,11089,unknown,9,jun,174,9,no
12090,11090,unknown,9,may,57,2,no
12091,11091,cellular,2,feb,79,2,no
12092,11092,cellular,28,jan,70,1,no
12093,11093,cellular,13,may,267,1,no
12094,11094,cellular,5,aug,608,2,no
12095,11095,cellular,2,jun,88,1,no
12096,11096,unknown,16,may,370,1,no
12097,11097,cellular,21,aug,91,22,no
12098,11098,unknown,6,may,100,1,no
12099,11099,unknown,29,may,417,2,no
12100,11100,cellular,2,feb,157,1,no
12101,11101,cellular,17,jul,222,2,no
12102,11102,unknown,13,may,520,1,no
12103,11103,cellular,19,aug,58,2,no
12104,11104,unknown,8,may,185,2,no
12105,11105,unknown,19,jun,149,1,no
12106,11106,cellular,26,aug,276,8,no
12107,11107,cellular,8,aug,84,4,no
12108,11108,cellular,11,aug,103,6,no
12109,11109,cellular,8,may,174,1,no
12110,11110,cellular,15,oct,76,1,no
12111,11111,unknown,19,jun,104,1,no
12112,11112,cellular,11,may,259,1,no
12113,11113,cellular,21,nov,216,4,no
12114,11114,cellular,6,aug,92,6,no
12115,11115,cellular,13,apr,238,2,no
12116,11116,cellular,13,aug,183,2,no
12117,11117,cellular,6,may,445,2,no
12118,11118,telephone,17,jul,485,2,no
12119,11119,unknown,19,may,85,3,no
12120,11120,unknown,4,jul,333,1,no
12121,11121,cellular,28,jan,97,2,no
12122,11122,telephone,4,dec,157,6,no
12123,11123,unknown,5,jun,560,2,no
12124,11124,cellular,9,feb,10,2,no
12125,11125,cellular,20,apr,430,1,no
12126,11126,cellular,11,nov,135,2,no
12127,11127,cellular,4,feb,696,2,no
12128,11128,cellular,21,nov,34,2,no
12129,11129,cellular,19,nov,177,1,no
12130,11130,cellular,21,nov,206,2,no
12131,11131,cellular,7,may,531,3,no
12132,11132,cellular,31,jul,35,2,no
12133,11133,cellular,16,jul,90,2,no
12134,11134,cellular,11,may,79,2,no
12135,11135,unknown,2,jun,65,1,no
12136,11136,telephone,30,jan,370,4,no
12137,11137,cellular,26,aug,84,10,no
12138,11138,cellular,9,apr,62,2,no
12139,11139,cellular,7,aug,134,2,no
12140,11140,unknown,6,may,114,2,no
12141,11141,cellular,1,oct,66,1,no
12142,11142,unknown,17,jun,296,1,no
12143,11143,cellular,18,aug,94,4,no
12144,11144,unknown,15,may,243,1,no
12145,11145,cellular,12,oct,242,1,no
12146,11146,cellular,2,feb,75,1,no
12147,11147,cellular,4,may,77,2,no
12148,11148,unknown,15,may,374,5,no
12149,11149,cellular,19,aug,99,6,no
12150,11150,cellular,1,oct,168,1,no
12151,11151,unknown,15,may,112,2,no
12152,11152,cellular,10,jul,455,1,no
12153,11153,unknown,5,may,226,3,no
12154,11154,cellular,8,jul,154,3,no
12155,11155,cellular,11,may,94,1,no
12156,11156,unknown,28,may,430,1,no
12157,11157,cellular,14,aug,277,4,no
12158,11158,cellular,5,feb,80,7,no
12159,11159,cellular,17,nov,359,2,no
12160,11160,unknown,26,may,126,2,no
12161,11161,cellular,31,jul,59,2,no
12162,11162,unknown,23,may,293,1,no
12163,11163,unknown,26,may,109,7,no
12164,11164,unknown,26,may,285,1,no
12165,11165,cellular,7,may,275,2,no
12166,11166,cellular,8,aug,188,4,no
12167,11167,cellular,1,sep,367,1,no
12168,11168,unknown,28,may,78,4,no
12169,11169,cellular,22,aug,227,2,no
12170,11170,unknown,7,may,180,5,no
12171,11171,cellular,28,jan,97,1,no
12172,11172,cellular,6,feb,150,1,no
12173,11173,cellular,11,aug,99,2,no
12174,11174,telephone,28,jan,44,1,no
12175,11175,cellular,22,jul,98,1,no
12176,11176,cellular,8,may,139,1,no
12177,11177,cellular,8,may,26,1,no
12178,11178,telephone,20,apr,5,3,no
12179,11179,telephone,28,jul,90,11,no
12180,11180,cellular,5,aug,200,1,no
12181,11181,cellular,20,apr,137,1,no
12182,11182,unknown,29,may,150,4,no
12183,11183,unknown,26,may,197,2,no
12184,11184,cellular,7,may,560,3,no
12185,11185,unknown,13,may,488,1,no
12186,11186,cellular,15,may,172,2,no
12187,11187,unknown,9,may,388,2,no
12188,11188,cellular,20,apr,204,3,no
12189,11189,cellular,16,jul,771,1,no
12190,11190,unknown,29,may,118,3,no
12191,11191,cellular,14,apr,163,3,no
12192,11192,telephone,4,may,150,5,no
12193,11193,cellular,7,may,128,1,no
12194,11194,cellular,15,may,439,1,no
12195,11195,unknown,6,jun,78,2,no
12196,11196,cellular,3,feb,206,3,no
12197,11197,cellular,11,may,289,5,no
12198,11198,cellular,16,jul,46,1,no
12199,11199,unknown,20,jun,11,6,no
12200,11200,cellular,12,may,313,2,no
12201,11201,unknown,20,jun,264,6,no
12202,11202,unknown,29,may,225,3,no
12203,11203,cellular,25,aug,340,5,no
12204,11204,unknown,3,jul,97,1,no
12205,11205,unknown,6,may,341,3,no
12206,11206,cellular,15,may,781,4,no
12207,11207,cellular,20,apr,580,4,no
12208,11208,cellular,24,jul,137,1,no
12209,11209,cellular,13,may,62,3,no
12210,11210,cellular,7,may,407,2,no
12211,11211,unknown,5,jun,333,1,no
12212,11212,cellular,8,aug,237,4,no
12213,11213,unknown,28,may,157,2,no
12214,11214,cellular,5,feb,217,1,no
12215,11215,cellular,19,nov,220,2,no
12216,11216,cellular,2,jul,196,1,no
12217,11217,cellular,15,may,55,1,no
12218,11218,cellular,22,aug,239,2,no
12219,11219,cellular,27,aug,651,2,no
12220,11220,unknown,12,jun,66,1,no
12221,11221,cellular,14,jul,72,4,no
12222,11222,unknown,12,jun,52,6,no
12223,11223,unknown,20,may,205,2,no
12224,11224,unknown,29,may,609,1,no
12225,11225,unknown,30,may,62,3,no
12226,11226,cellular,19,nov,147,1,no
12227,11227,unknown,21,may,465,11,no
12228,11228,telephone,5,feb,398,4,no
12229,11229,cellular,18,nov,246,1,no
12230,11230,unknown,7,may,416,2,no
12231,11231,cellular,26,may,140,1,no
12232,11232,cellular,17,apr,377,1,no
12233,11233,cellular,17,jul,330,3,no
12234,11234,cellular,21,jul,250,1,no
12235,11235,cellular,7,may,176,1,no
12236,11236,unknown,26,may,130,3,no
12237,11237,cellular,17,apr,131,2,no
12238,11238,cellular,17,nov,229,1,no
12239,11239,unknown,4,jun,29,1,no
12240,11240,cellular,8,apr,213,4,no
12241,11241,cellular,13,may,409,2,no
12242,11242,unknown,28,may,104,2,no
12243,11243,cellular,8,jul,96,1,no
12244,11244,cellular,18,nov,134,1,no
12245,11245,cellular,18,nov,378,1,no
12246,11246,cellular,19,nov,299,4,no
12247,11247,cellular,16,apr,198,1,no
12248,11248,cellular,18,nov,641,1,no
12249,11249,unknown,30,may,166,2,no
12250,11250,unknown,15,may,189,1,no
12251,11251,cellular,4,feb,330,1,no
12252,11252,cellular,17,nov,107,1,no
12253,11253,cellular,6,aug,120,2,no
12254,11254,cellular,18,nov,241,2,no
12255,11255,unknown,2,jun,221,2,no
12256,11256,cellular,28,jan,152,1,no
12257,11257,cellular,15,jul,59,2,no
12258,11258,unknown,18,jun,164,3,no
12259,11259,cellular,15,may,163,5,no
12260,11260,telephone,30,jul,47,2,no
12261,11261,cellular,11,may,321,2,no
12262,11262,unknown,9,jun,42,2,no
12263,11263,cellular,30,jan,272,1,no
12264,11264,cellular,21,aug,294,3,no
12265,11265,unknown,13,may,386,1,no
12266,11266,cellular,9,jul,51,1,no
12267,11267,cellular,19,aug,78,3,no
12268,11268,telephone,31,jul,10,2,no
12269,11269,cellular,20,nov,219,7,no
12270,11270,cellular,12,aug,226,8,no
12271,11271,unknown,7,may,246,2,no
12272,11272,cellular,20,nov,67,2,no
12273,11273,cellular,3,feb,216,4,no
12274,11274,cellular,20,nov,142,2,no
12275,11275,unknown,2,jun,122,1,no
12276,11276,cellular,15,jun,95,1,no
12277,11277,unknown,20,aug,45,1,no
12278,11278,cellular,21,nov,429,1,no
12279,11279,cellular,2,apr,473,1,no
12280,11280,cellular,22,aug,34,2,no
12281,11281,unknown,14,may,339,1,no
12282,11282,cellular,6,may,33,1,no
12283,11283,cellular,8,may,262,3,no
12284,11284,telephone,28,aug,91,5,no
12285,11285,cellular,21,jul,260,1,no
12286,11286,unknown,19,may,131,1,no
12287,11287,unknown,21,may,173,2,no
12288,11288,unknown,4,jun,38,2,no
12289,11289,cellular,18,jul,146,2,no
12290,11290,cellular,25,may,112,1,no
12291,11291,cellular,17,apr,177,3,no
12292,11292,cellular,2,feb,247,2,no
12293,11293,cellular,7,jul,88,3,no
12294,11294,cellular,31,jul,543,31,no
12295,11295,cellular,28,jul,76,2,no
12296,11296,cellular,21,nov,221,7,no
12297,11297,unknown,14,may,566,2,no
12298,11298,unknown,19,may,67,1,no
12299,11299,cellular,10,jul,259,1,no
12300,11300,cellular,26,aug,94,14,no
12301,11301,cellular,4,feb,258,6,no
12302,11302,cellular,22,aug,398,5,no
12303,11303,unknown,8,may,10,2,no
12304,11304,cellular,15,apr,107,1,no
12305,11305,cellular,30,sep,585,1,no
12306,11306,cellular,7,may,28,2,no
12307,11307,cellular,14,aug,47,2,no
12308,11308,cellular,29,jan,124,1,no
12309,11309,cellular,6,may,169,2,no
12310,11310,cellular,19,nov,258,2,no
12311,11311,unknown,30,may,435,2,no
12312,11312,cellular,30,jul,105,4,no
12313,11313,cellular,31,aug,72,2,no
12314,11314,unknown,28,may,152,1,no
12315,11315,cellular,21,aug,676,8,no
12316,11316,unknown,4,jun,173,14,no
12317,11317,unknown,17,jun,33,2,no
12318,11318,cellular,24,jul,869,1,no
12319,11319,cellular,9,jul,219,1,no
12320,11320,unknown,20,may,171,1,no
12321,11321,cellular,20,apr,10,6,no
12322,11322,cellular,18,nov,85,2,no
12323,11323,cellular,21,nov,294,1,no
12324,11324,unknown,12,may,63,5,no
12325,11325,cellular,27,aug,155,3,no
12326,11326,cellular,14,may,149,1,no
12327,11327,cellular,25,aug,425,6,no
12328,11328,cellular,17,nov,375,1,no
12329,11329,cellular,22,aug,72,4,no
12330,11330,cellular,11,aug,53,5,no
12331,11331,cellular,6,may,17,3,no
12332,11332,cellular,11,aug,39,2,no
12333,11333,cellular,7,jul,232,1,no
12334,11334,cellular,13,may,425,2,no
12335,11335,unknown,5,jun,103,2,no
12336,11336,cellular,20,apr,1156,3,no
12337,11337,cellular,4,aug,299,2,no
12338,11338,unknown,16,may,498,2,no
12339,11339,cellular,11,may,50,3,no
12340,11340,telephone,17,jul,167,1,no
12341,11341,unknown,29,may,176,3,no
12342,11342,cellular,5,feb,693,2,no
12343,11343,unknown,11,jun,199,6,no
12344,11344,unknown,13,may,1052,1,no
12345,11345,unknown,26,may,24,1,no
12346,11346,cellular,2,feb,438,4,no
12347,11347,cellular,5,may,275,1,no
12348,11348,cellular,28,may,589,3,no
12349,11349,unknown,23,may,304,2,no
12350,11350,unknown,28,may,249,11,no
12351,11351,cellular,18,jul,167,3,no
12352,11352,cellular,18,nov,79,3,no
12353,11353,telephone,29,jul,254,21,no
12354,11354,unknown,20,aug,107,1,no
12355,11355,cellular,17,apr,119,2,no
12356,11356,cellular,29,aug,38,6,no
12357,11357,cellular,29,aug,70,2,no
12358,11358,cellular,3,jun,136,1,no
12359,11359,unknown,6,may,344,1,no
12360,11360,cellular,28,jan,123,1,no
12361,11361,cellular,5,aug,122,1,no
12362,11362,unknown,4,jun,149,8,no
