account_id,customer_id,account_type,balance,has_credit_card,opened_date
14272,10272,current,668,no,2022-02-11
14273,10273,current,35,no,2022-02-11
14274,10274,savings,3304,no,2022-02-11
14275,10275,current,0,yes,2022-02-11
14276,10276,savings,237,no,2022-02-11
14277,10277,savings,0,yes,2022-02-12
14278,10278,current,-54,yes,2022-02-12
14279,10279,savings,0,yes,2022-02-12
14280,10280,savings,240,yes,2022-02-12
14281,10281,savings,759,yes,2022-02-12
14282,10282,fixed_deposit,992,no,2022-02-12
14283,10283,current,1379,yes,2022-02-12
14284,10284,savings,8564,no,2022-02-12
14285,10285,current,0,yes,2022-02-12
14286,10286,current,119,yes,2022-02-12
14287,10287,current,450,no,2022-02-12
14288,10288,current,746,no,2022-02-12
14289,10289,savings,2032,no,2022-02-13
14290,10290,savings,636,no,2022-02-13
14291,10291,current,-938,no,2022-02-13
14292,10292,current,2007,no,2022-02-13
14293,10293,current,33,no,2022-02-13
14294,10294,current,2887,no,2022-02-13
14295,10295,fixed_deposit,1444,yes,2022-02-13
14296,10296,fixed_deposit,42,no,2022-02-13
14297,10297,fixed_deposit,522,yes,2022-02-13
14298,10298,current,0,no,2022-02-13
14299,10299,fixed_deposit,3884,no,2022-02-13
14300,10300,savings,472,yes,2022-02-13
14301,10301,savings,2060,yes,2022-02-14
14302,10302,savings,628,yes,2022-02-14
14303,10303,current,398,no,2022-02-14
14304,10304,current,417,yes,2022-02-14
14305,10305,current,610,yes,2022-02-14
14306,10306,savings,2585,no,2022-02-14
14307,10307,savings,321,no,2022-02-14
14308,10308,current,0,yes,2022-02-14
14309,10309,savings,4,yes,2022-02-14
14310,10310,savings,29,yes,2022-02-14
14311,10311,savings,892,yes,2022-02-14
14312,10312,savings,0,yes,2022-02-14
14313,10313,current,1387,no,2022-02-15
14314,10314,savings,454,no,2022-02-15
14315,10315,current,71,no,2022-02-15
14316,10316,savings,-35,no,2022-02-15
14317,10317,current,2251,yes,2022-02-15
14318,10318,savings,2460,yes,2022-02-15
14319,10319,current,34,no,2022-02-15
14320,10320,current,1281,yes,2022-02-15
14321,10321,savings,3021,no,2022-02-15
14322,10322,fixed_deposit,141,no,2022-02-15
14323,10323,current,500,no,2022-02-15
14324,10324,savings,1459,yes,2022-02-15
14325,10325,savings,-244,yes,2022-02-16
14326,10326,fixed_deposit,1356,no,2022-02-16
14327,10327,current,-289,no,2022-02-16
14328,10328,savings,1396,yes,2022-02-16
14329,10329,savings,9,no,2022-02-16
14330,10330,current,70,yes,2022-02-16
14331,10331,current,877,yes,2022-02-16
14332,10332,current,113,no,2022-02-16
14333,10333,savings,368,no,2022-02-16
14334,10334,current,89,no,2022-02-16
14335,10335,savings,450,no,2022-02-16
14336,10336,savings,463,yes,2022-02-16
14337,10337,current,1397,no,2022-02-17
14338,10338,fixed_deposit,310,yes,2022-02-17
14339,10339,savings,270,no,2022-02-17
14340,10340,savings,65,no,2022-02-17
14341,10341,current,865,yes,2022-02-17
14342,10342,current,7,no,2022-02-17
14343,10343,current,145,no,2022-02-17
14344,10344,current,327,no,2022-02-17
14345,10345,savings,429,no,2022-02-17
14346,10346,fixed_deposit,1167,yes,2022-02-17
14347,10347,current,2995,yes,2022-02-17
14348,10348,fixed_deposit,974,yes,2022-02-17
14349,10349,current,784,yes,2022-02-18
14350,10350,fixed_deposit,316,no,2022-02-18
14351,10351,savings,0,no,2022-02-18
14352,10352,savings,211,no,2022-02-18
14353,10353,fixed_deposit,342,no,2022-02-18
14354,10354,savings,628,no,2022-02-18
14355,10355,savings,0,yes,2022-02-18
14356,10356,current,769,no,2022-02-18
14357,10357,current,2278,no,2022-02-18
14358,10358,savings,1351,no,2022-02-18
14359,10359,fixed_deposit,49,yes,2022-02-18
14360,10360,current,1082,no,2022-02-18
14361,10361,current,5691,yes,2022-02-19
14362,10362,current,916,no,2022-02-19
14363,10363,savings,325,no,2022-02-19
14364,10364,savings,0,yes,2022-02-19
14365,10365,savings,2475,no,2022-02-19
14366,10366,current,3717,no,2022-02-19
14367,10367,current,288,no,2022-02-19
14368,10368,current,1130,no,2022-02-19
14369,10369,current,2715,yes,2022-02-19
14370,10370,current,23,no,2022-02-19
14371,10371,current,0,no,2022-02-19
14372,10372,savings,-84,yes,2022-02-19
14373,10373,savings,290,no,2022-02-20
14374,10374,fixed_deposit,36,no,2022-02-20
14375,10375,savings,-488,yes,2022-02-20
14376,10376,savings,-473,yes,2022-02-20
14377,10377,current,1272,yes,2022-02-20
14378,10378,savings,0,no,2022-02-20
14379,10379,fixed_deposit,-6,no,2022-02-20
14380,10380,savings,510,yes,2022-02-20
14381,10381,savings,818,no,2022-02-20
14382,10382,savings,543,yes,2022-02-20
14383,10383,current,7867,no,2022-02-20
14384,10384,savings,1212,no,2022-02-20
14385,10385,current,533,no,2022-02-21
14386,10386,fixed_deposit,291,yes,2022-02-21
14387,10387,fixed_deposit,573,no,2022-02-21
14388,10388,savings,1279,no,2022-02-21
14389,10389,savings,280,no,2022-02-21
14390,10390,current,574,no,2022-02-21
14391,10391,fixed_deposit,658,yes,2022-02-21
14392,10392,fixed_deposit,2019,no,2022-02-21
14393,10393,savings,22815,no,2022-02-21
14394,10394,current,887,no,2022-02-21
14395,10395,savings,303,no,2022-02-21
14396,10396,savings,326,no,2022-02-21
14397,10397,savings,453,yes,2022-02-22
14398,10398,savings,0,yes,2022-02-22
14399,10399,savings,4063,yes,2022-02-22
14400,10400,savings,2403,yes,2022-02-22
14401,10401,current,123,no,2022-02-22
14402,10402,savings,270,no,2022-02-22
14403,10403,current,424,no,2022-02-22
14404,10404,savings,1230,no,2022-02-22
14405,10405,savings,387,no,2022-02-22
14406,10406,savings,744,yes,2022-02-22
14407,10407,savings,696,yes,2022-02-22
14408,10408,current,4594,yes,2022-02-22
14409,10409,savings,1002,no,2022-02-23
14410,10410,current,-173,yes,2022-02-23
14411,10411,savings,1239,yes,2022-02-23
14412,10412,current,354,no,2022-02-23
14413,10413,current,375,no,2022-02-23
14414,10414,savings,3,no,2022-02-23
14415,10415,savings,6116,no,2022-02-23
14416,10416,savings,4515,no,2022-02-23
14417,10417,current,727,no,2022-02-23
14418,10418,savings,3846,no,2022-02-23
14419,10419,current,1128,no,2022-02-23
14420,10420,current,1173,yes,2022-02-23
14421,10421,fixed_deposit,27,yes,2022-02-24
14422,10422,current,328,yes,2022-02-24
14423,10423,current,0,no,2022-02-24
14424,10424,savings,-87,no,2022-02-24
14425,10425,fixed_deposit,2830,yes,2022-02-24
14426,10426,current,4,yes,2022-02-24
14427,10427,savings,0,no,2022-02-24
14428,10428,current,80,no,2022-02-24
14429,10429,savings,2768,no,2022-02-24
14430,10430,current,5,no,2022-02-24
14431,10431,current,553,no,2022-02-24
14432,10432,savings,-102,no,2022-02-24
14433,10433,current,2079,yes,2022-02-25
14434,10434,savings,1,yes,2022-02-25
14435,10435,savings,598,no,2022-02-25
14436,10436,savings,34,no,2022-02-25
14437,10437,current,-19,no,2022-02-25
14438,10438,savings,292,no,2022-02-25
14439,10439,savings,144,no,2022-02-25
14440,10440,current,1113,yes,2022-02-25
14441,10441,savings,121,no,2022-02-25
14442,10442,savings,904,no,2022-02-25
14443,10443,savings,-498,yes,2022-02-25
14444,10444,savings,0,no,2022-02-25
14445,10445,savings,67,yes,2022-02-26
14446,10446,savings,3967,yes,2022-02-26
14447,10447,fixed_deposit,305,no,2022-02-26
14448,10448,current,260,no,2022-02-26
14449,10449,savings,258,yes,2022-02-26
14450,10450,savings,0,no,2022-02-26
14451,10451,savings,72,no,2022-02-26
14452,10452,current,145,no,2022-02-26
14453,10453,savings,2564,yes,2022-02-26
14454,10454,savings,7811,yes,2022-02-26
14455,10455,fixed_deposit,5744,yes,2022-02-26
14456,10456,savings,673,no,2022-02-26
14457,10457,savings,602,no,2022-02-27
14458,10458,fixed_deposit,9374,no,2022-02-27
14459,10459,current,5016,no,2022-02-27
14460,10460,savings,508,no,2022-02-27
14461,10461,current,156,no,2022-02-27
14462,10462,savings,0,no,2022-02-27
14463,10463,current,12,yes,2022-02-27
14464,10464,savings,7984,yes,2022-02-27
14465,10465,current,255,no,2022-02-27
14466,10466,fixed_deposit,211,no,2022-02-27
14467,10467,fixed_deposit,1854,no,2022-02-27
14468,10468,fixed_deposit,-497,no,2022-02-27
14469,10469,current,431,no,2022-02-28
14470,10470,savings,-314,no,2022-02-28
14471,10471,savings,552,no,2022-02-28
14472,10472,current,465,no,2022-02-28
14473,10473,fixed_deposit,544,yes,2022-02-28
14474,10474,savings,-636,yes,2022-02-28
14475,10475,fixed_deposit,7780,no,2022-02-28
14476,10476,current,274,yes,2022-02-28
14477,10477,fixed_deposit,1148,no,2022-02-28
14478,10478,fixed_deposit,67,yes,2022-02-28
14479,10479,savings,914,yes,2022-02-28
14480,10480,savings,1293,yes,2022-02-28
14481,10481,savings,111,yes,2022-03-01
14482,10482,savings,937,yes,2022-03-01
14483,10483,current,605,yes,2022-03-01
14484,10484,current,1457,no,2022-03-01
14485,10485,fixed_deposit,1617,yes,2022-03-01
14486,10486,current,29207,yes,2022-03-01
14487,10487,savings,812,yes,2022-03-01
14488,10488,savings,324,no,2022-03-01
14489,10489,savings,1327,no,2022-03-01
14490,10490,savings,482,no,2022-03-01
14491,10491,current,134,yes,2022-03-01
14492,10492,savings,347,yes,2022-03-01
14493,10493,savings,1824,no,2022-03-02
14494,10494,savings,410,no,2022-03-02
14495,10495,current,-38,yes,2022-03-02
14496,10496,savings,581,no,2022-03-02
14497,10497,savings,3100,yes,2022-03-02
14498,10498,savings,0,yes,2022-03-02
14499,10499,fixed_deposit,1138,no,2022-03-02
14500,10500,savings,0,no,2022-03-02
14501,10501,current,304,yes,2022-03-02
14502,10502,current,313,yes,2022-03-02
14503,10503,current,1898,no,2022-03-02
14504,10504,fixed_deposit,142,no,2022-03-02
14505,10505,savings,4696,no,2022-03-03
14506,10506,savings,135,no,2022-03-03
14507,10507,savings,574,no,2022-03-03
14508,10508,current,1322,yes,2022-03-03
14509,10509,savings,703,yes,2022-03-03
14510,10510,savings,0,no,2022-03-03
14511,10511,current,1,no,2022-03-03
14512,10512,current,55,yes,2022-03-03
14513,10513,savings,786,no,2022-03-03
14514,10514,current,22,yes,2022-03-03
14515,10515,current,890,yes,2022-03-03
14516,10516,savings,451,yes,2022-03-03
14517,10517,savings,59,no,2022-03-04
14518,10518,current,15,yes,2022-03-04
14519,10519,current,15341,yes,2022-03-04
14520,10520,savings,-273,no,2022-03-04
14521,10521,savings,28,no,2022-03-04
14522,10522,current,58,no,2022-03-04
14523,10523,fixed_deposit,103,yes,2022-03-04
14524,10524,current,244,no,2022-03-04
14525,10525,savings,0,no,2022-03-04
14526,10526,savings,880,yes,2022-03-04
14527,10527,fixed_deposit,-141,no,2022-03-04
14528,10528,savings,447,no,2022-03-04
14529,10529,fixed_deposit,62,yes,2022-03-05
14530,10530,fixed_deposit,148,no,2022-03-05
14531,10531,savings,79,no,2022-03-05
14532,10532,fixed_deposit,9,no,2022-03-05
14533,10533,savings,578,no,2022-03-05
14534,10534,current,-382,yes,2022-03-05
14535,10535,savings,888,yes,2022-03-05
14536,10536,savings,382,no,2022-03-05
14537,10537,current,1390,no,2022-03-05
14538,10538,current,-104,no,2022-03-05
14539,10539,savings,22,no,2022-03-05
14540,10540,current,-36,yes,2022-03-05
14541,10541,savings,130,no,2022-03-06
14542,10542,savings,77,no,2022-03-06
14543,10543,savings,1031,no,2022-03-06
14544,10544,savings,92,no,2022-03-06
14545,10545,savings,1063,no,2022-03-06
14546,10546,savings,0,no,2022-03-06
14547,10547,savings,282,no,2022-03-06
14548,10548,savings,1394,no,2022-03-06
14549,10549,savings,16,no,2022-03-06
14550,10550,fixed_deposit,975,yes,2022-03-06
14551,10551,savings,12276,no,2022-03-06
14552,10552,fixed_deposit,313,no,2022-03-06
14553,10553,current,1648,yes,2022-03-07
14554,10554,current,6,no,2022-03-07
14555,10555,current,1127,yes,2022-03-07
14556,10556,current,1070,no,2022-03-07
14557,10557,savings,1040,no,2022-03-07
14558,10558,current,50,no,2022-03-07
14559,10559,current,62,no,2022-03-07
14560,10560,current,-755,yes,2022-03-07
14561,10561,current,4707,no,2022-03-07
14562,10562,savings,925,yes,2022-03-07
14563,10563,current,0,yes,2022-03-07
14564,10564,current,867,no,2022-03-07
14565,10565,savings,-201,no,2022-03-08
14566,10566,savings,120,yes,2022-03-08
14567,10567,current,61,no,2022-03-08
14568,10568,fixed_deposit,0,no,2022-03-08
14569,10569,savings,687,no,2022-03-08
14570,10570,current,38,no,2022-03-08
14571,10571,savings,2806,no,2022-03-08
14572,10572,savings,-27,no,2022-03-08
14573,10573,savings,2498,yes,2022-03-08
14574,10574,savings,390,no,2022-03-08
14575,10575,savings,-423,no,2022-03-08
14576,10576,savings,1587,yes,2022-03-08
14577,10577,current,288,yes,2022-03-09
14578,10578,current,822,yes,2022-03-09
14579,10579,savings,-222,no,2022-03-09
14580,10580,savings,197,no,2022-03-09
14581,10581,savings,159,no,2022-03-09
14582,10582,current,681,no,2022-03-09
14583,10583,savings,0,no,2022-03-09
14584,10584,savings,495,no,2022-03-09
14585,10585,fixed_deposit,414,yes,2022-03-09
14586,10586,current,151,yes,2022-03-09
14587,10587,savings,2572,no,2022-03-09
14588,10588,savings,320,no,2022-03-09
14589,10589,savings,304,no,2022-03-10
14590,10590,current,1299,no,2022-03-10
14591,10591,current,740,yes,2022-03-10
14592,10592,savings,537,no,2022-03-10
14593,10593,current,1581,no,2022-03-10
14594,10594,savings,708,yes,2022-03-10
14595,10595,savings,178,no,2022-03-10
14596,10596,savings,671,no,2022-03-10
14597,10597,savings,3,no,2022-03-10
14598,10598,savings,981,no,2022-03-10
14599,10599,savings,1042,yes,2022-03-10
14600,10600,savings,1021,yes,2022-03-10
14601,10601,savings,1035,no,2022-03-11
14602,10602,current,1114,no,2022-03-11
14603,10603,savings,98,yes,2022-03-11
14604,10604,savings,24,yes,2022-03-11
14605,10605,current,486,no,2022-03-11
14606,10606,current,727,no,2022-03-11
14607,10607,current,-205,no,2022-03-11
14608,10608,savings,895,yes,2022-03-11
14609,10609,savings,319,yes,2022-03-11
14610,10610,current,206,yes,2022-03-11
14611,10611,current,-414,no,2022-03-11
14612,10612,savings,-1489,yes,2022-03-11
14613,10613,fixed_deposit,0,no,2022-03-12
14614,10614,savings,249,no,2022-03-12
14615,10615,fixed_deposit,927,yes,2022-03-12
14616,10616,fixed_deposit,515,no,2022-03-12
14617,10617,current,1060,no,2022-03-12
14618,10618,fixed_deposit,308,no,2022-03-12
14619,10619,current,808,no,2022-03-12
14620,10620,savings,431,yes,2022-03-12
14621,10621,savings,396,yes,2022-03-12
14622,10622,savings,-89,no,2022-03-12
14623,10623,savings,-253,no,2022-03-12
14624,10624,current,0,yes,2022-03-12
14625,10625,savings,60,no,2022-03-13
14626,10626,savings,695,no,2022-03-13
14627,10627,current,1141,yes,2022-03-13
14628,10628,fixed_deposit,791,no,2022-03-13
14629,10629,savings,1381,yes,2022-03-13
14630,10630,savings,0,no,2022-03-13
14631,10631,savings,-28,no,2022-03-13
14632,10632,current,412,yes,2022-03-13
14633,10633,savings,310,no,2022-03-13
14634,10634,current,1319,no,2022-03-13
14635,10635,savings,0,no,2022-03-13
14636,10636,savings,-314,yes,2022-03-13
14637,10637,fixed_deposit,511,no,2022-03-14
14638,10638,savings,-152,no,2022-03-14
14639,10639,savings,907,no,2022-03-14
14640,10640,savings,22,no,2022-03-14
14641,10641,savings,0,yes,2022-03-14
14642,10642,current,8044,yes,2022-03-14
14643,10643,savings,1854,no,2022-03-14
14644,10644,savings,1794,yes,2022-03-14
14645,10645,savings,2,no,2022-03-14
14646,10646,current,2321,no,2022-03-14
14647,10647,current,144,no,2022-03-14
14648,10648,current,1,no,2022-03-14
14649,10649,current,762,no,2022-03-15
14650,10650,savings,16,no,2022-03-15
14651,10651,savings,20,yes,2022-03-15
14652,10652,savings,2070,yes,2022-03-15
14653,10653,savings,308,yes,2022-03-15
14654,10654,savings,1617,no,2022-03-15
14655,10655,current,39,no,2022-03-15
14656,10656,current,332,yes,2022-03-15
14657,10657,fixed_deposit,713,no,2022-03-15
14658,10658,savings,2885,yes,2022-03-15
14659,10659,current,968,no,2022-03-15
14660,10660,current,4150,yes,2022-03-15
14661,10661,current,687,no,2022-03-16
14662,10662,savings,333,no,2022-03-16
14663,10663,savings,1821,no,2022-03-16
14664,10664,savings,-436,yes,2022-03-16
14665,10665,savings,6929,no,2022-03-16
14666,10666,current,126,yes,2022-03-16
14667,10667,savings,2019,no,2022-03-16
14668,10668,savings,878,no,2022-03-16
14669,10669,current,6791,no,2022-03-16
14670,10670,current,0,no,2022-03-16
14671,10671,savings,110,no,2022-03-16
14672,10672,current,28,no,2022-03-16
14673,10673,savings,443,yes,2022-03-17
14674,10674,savings,236,no,2022-03-17
14675,10675,savings,2707,yes,2022-03-17
14676,10676,current,1753,yes,2022-03-17
14677,10677,fixed_deposit,1182,no,2022-03-17
14678,10678,savings,427,no,2022-03-17
14679,10679,current,788,yes,2022-03-17
14680,10680,savings,0,no,2022-03-17
14681,10681,current,-509,yes,2022-03-17
14682,10682,savings,-110,no,2022-03-17
14683,10683,savings,244,no,2022-03-17
14684,10684,current,933,no,2022-03-17
14685,10685,current,940,no,2022-03-18
14686,10686,savings,1631,yes,2022-03-18
14687,10687,savings,-505,no,2022-03-18
14688,10688,savings,7336,yes,2022-03-18
14689,10689,savings,-40,yes,2022-03-18
14690,10690,current,25,no,2022-03-18
14691,10691,fixed_deposit,0,yes,2022-03-18
14692,10692,savings,5,no,2022-03-18
14693,10693,savings,-92,no,2022-03-18
14694,10694,current,497,yes,2022-03-18
14695,10695,savings,2356,no,2022-03-18
14696,10696,current,3,no,2022-03-18
14697,10697,savings,128,no,2022-03-19
14698,10698,current,390,no,2022-03-19
14699,10699,current,300,yes,2022-03-19
14700,10700,current,827,no,2022-03-19
14701,10701,current,25,no,2022-03-19
14702,10702,savings,340,no,2022-03-19
14703,10703,current,867,yes,2022-03-19
14704,10704,current,140,yes,2022-03-19
14705,10705,savings,3,no,2022-03-19
14706,10706,savings,4920,no,2022-03-19
14707,10707,savings,3237,no,2022-03-19
14708,10708,savings,0,no,2022-03-19
14709,10709,savings,1096,no,2022-03-20
14710,10710,current,869,no,2022-03-20
14711,10711,savings,1900,yes,2022-03-20
14712,10712,fixed_deposit,413,no,2022-03-20
14713,10713,savings,-588,yes,2022-03-20
14714,10714,savings,0,yes,2022-03-20
14715,10715,savings,2490,no,2022-03-20
14716,10716,savings,20928,yes,2022-03-20
14717,10717,savings,560,no,2022-03-20
14718,10718,savings,0,yes,2022-03-20
14719,10719,savings,826,yes,2022-03-20
14720,10720,current,115,no,2022-03-20
14721,10721,current,107,no,2022-03-21
14722,10722,savings,320,no,2022-03-21
14723,10723,current,-399,no,2022-03-21
14724,10724,current,703,yes,2022-03-21
14725,10725,savings,328,no,2022-03-21
14726,10726,fixed_deposit,148,yes,2022-03-21
14727,10727,current,2298,no,2022-03-21
14728,10728,savings,64,no,2022-03-21
14729,10729,savings,4013,no,2022-03-21
14730,10730,savings,0,no,2022-03-21
14731,10731,savings,633,yes,2022-03-21
14732,10732,current,-1137,no,2022-03-21
14733,10733,savings,902,yes,2022-03-22
14734,10734,current,2850,yes,2022-03-22
14735,10735,current,313,no,2022-03-22
14736,10736,current,923,yes,2022-03-22
14737,10737,current,8,yes,2022-03-22
14738,10738,savings,945,no,2022-03-22
14739,10739,savings,2261,no,2022-03-22
14740,10740,current,18,yes,2022-03-22
14741,10741,savings,5828,no,2022-03-22
14742,10742,savings,6307,no,2022-03-22
14743,10743,fixed_deposit,537,no,2022-03-22
14744,10744,current,393,no,2022-03-22
14745,10745,savings,215,no,2022-03-23
14746,10746,current,132,no,2022-03-23
14747,10747,current,35,no,2022-03-23
14748,10748,savings,125,yes,2022-03-23
14749,10749,savings,129,no,2022-03-23
14750,10750,fixed_deposit,0,no,2022-03-23
14751,10751,savings,315,no,2022-03-23
14752,10752,savings,2567,yes,2022-03-23
14753,10753,savings,883,no,2022-03-23
14754,10754,current,1120,no,2022-03-23
14755,10755,savings,0,no,2022-03-23
14756,10756,savings,1117,no,2022-03-23
14757,10757,savings,773,no,2022-03-24
14758,10758,fixed_deposit,390,yes,2022-03-24
14759,10759,savings,1358,no,2022-03-24
14760,10760,current,216,no,2022-03-24
14761,10761,fixed_deposit,317,yes,2022-03-24
14762,10762,savings,2369,yes,2022-03-24
14763,10763,fixed_deposit,125,no,2022-03-24
14764,10764,fixed_deposit,6,no,2022-03-24
14765,10765,fixed_deposit,15841,no,2022-03-24
14766,10766,savings,51,yes,2022-03-24
14767,10767,current,0,yes,2022-03-24
14768,10768,current,-79,yes,2022-03-24
14769,10769,fixed_deposit,1881,no,2022-03-25
14770,10770,savings,456,no,2022-03-25
14771,10771,current,1873,no,2022-03-25
14772,10772,savings,0,no,2022-03-25
14773,10773,savings,445,yes,2022-03-25
14774,10774,savings,2123,yes,2022-03-25
14775,10775,current,767,yes,2022-03-25
14776,10776,savings,229,yes,2022-03-25
14777,10777,current,3783,yes,2022-03-25
14778,10778,fixed_deposit,140,no,2022-03-25
14779,10779,savings,6,no,2022-03-25
14780,10780,current,859,no,2022-03-25
14781,10781,savings,261,no,2022-03-26
14782,10782,savings,50,no,2022-03-26
14783,10783,current,-462,no,2022-03-26
14784,10784,fixed_deposit,0,yes,2022-03-26
14785,10785,current,283,no,2022-03-26
14786,10786,current,91,yes,2022-03-26
14787,10787,savings,0,yes,2022-03-26
14788,10788,savings,442,yes,2022-03-26
14789,10789,current,0,no,2022-03-26
14790,10790,savings,1182,no,2022-03-26
14791,10791,savings,316,no,2022-03-26
14792,10792,current,316,no,2022-03-26
14793,10793,savings,402,no,2022-03-27
14794,10794,savings,8725,no,2022-03-27
14795,10795,current,102,no,2022-03-27
14796,10796,current,0,no,2022-03-27
14797,10797,fixed_deposit,615,yes,2022-03-27
14798,10798,current,0,yes,2022-03-27
14799,10799,savings,3060,no,2022-03-27
14800,10800,fixed_deposit,990,yes,2022-03-27
14801,10801,current,1937,no,2022-03-27
14802,10802,savings,428,no,2022-03-27
14803,10803,savings,655,no,2022-03-27
14804,10804,current,16,yes,2022-03-27
14805,10805,current,2044,no,2022-03-28
14806,10806,current,20,no,2022-03-28
14807,10807,current,29,no,2022-03-28
14808,10808,current,-155,no,2022-03-28
14809,10809,fixed_deposit,340,no,2022-03-28
14810,10810,current,1776,no,2022-03-28
14811,10811,savings,23,yes,2022-03-28
14812,10812,current,863,no,2022-03-28
14813,10813,savings,7051,yes,2022-03-28
14814,10814,current,1049,yes,2022-03-28
14815,10815,fixed_deposit,174,yes,2022-03-28
14816,10816,current,137,no,2022-03-28
14817,10817,current,783,yes,2022-03-29
14818,10818,savings,116,yes,2022-03-29
14819,10819,savings,2118,no,2022-03-29
14820,10820,savings,10269,no,2022-03-29
14821,10821,current,141,yes,2022-03-29
14822,10822,current,13,no,2022-03-29
14823,10823,current,0,no,2022-03-29
14824,10824,savings,1996,yes,2022-03-29
14825,10825,savings,1129,no,2022-03-29
14826,10826,current,561,no,2022-03-29
14827,10827,savings,539,no,2022-03-29
14828,10828,current,-349,no,2022-03-29
14829,10829,current,6971,no,2022-03-30
14830,10830,current,497,yes,2022-03-30
14831,10831,savings,362,no,2022-03-30
14832,10832,fixed_deposit,4497,yes,2022-03-30
14833,10833,savings,2496,no,2022-03-30
14834,10834,fixed_deposit,2850,yes,2022-03-30
14835,10835,savings,0,no,2022-03-30
14836,10836,savings,1199,yes,2022-03-30
14837,10837,fixed_deposit,66,no,2022-03-30
14838,10838,savings,3756,no,2022-03-30
14839,10839,current,1170,no,2022-03-30
14840,10840,current,944,no,2022-03-30
14841,10841,fixed_deposit,50,no,2022-03-31
14842,10842,fixed_deposit,171,yes,2022-03-31
14843,10843,savings,122,yes,2022-03-31
14844,10844,current,1780,no,2022-03-31
14845,10845,savings,136,no,2022-03-31
14846,10846,savings,179,yes,2022-03-31
14847,10847,current,232,yes,2022-03-31
14848,10848,savings,82,yes,2022-03-31
14849,10849,current,630,no,2022-03-31
14850,10850,current,1202,yes,2022-03-31
14851,10851,current,867,no,2022-03-31
14852,10852,fixed_deposit,6200,yes,2022-03-31
14853,10853,savings,-422,yes,2022-04-01
14854,10854,current,426,yes,2022-04-01
14855,10855,fixed_deposit,107,no,2022-04-01
14856,10856,savings,-96,no,2022-04-01
14857,10857,savings,581,yes,2022-04-01
14858,10858,current,402,no,2022-04-01
14859,10859,savings,555,yes,2022-04-01
14860,10860,savings,67,no,2022-04-01
14861,10861,current,72,no,2022-04-01
14862,10862,current,1942,yes,2022-04-01
14863,10863,fixed_deposit,373,no,2022-04-01
14864,10864,current,84,no,2022-04-01
14865,10865,current,394,yes,2022-04-02
14866,10866,savings,925,no,2022-04-02
14867,10867,savings,0,yes,2022-04-02
14868,10868,savings,6690,no,2022-04-02
14869,10869,fixed_deposit,4178,yes,2022-04-02
14870,10870,savings,20723,no,2022-04-02
14871,10871,savings,887,yes,2022-04-02
14872,10872,current,598,yes,2022-04-02
14873,10873,savings,1,yes,2022-04-02
14874,10874,savings,4314,yes,2022-04-02
14875,10875,current,2155,no,2022-04-02
14876,10876,savings,760,yes,2022-04-02
14877,10877,savings,1248,no,2022-04-03
14878,10878,savings,5122,yes,2022-04-03
14879,10879,current,191,no,2022-04-03
14880,10880,current,230,no,2022-04-03
14881,10881,savings,7010,no,2022-04-03
14882,10882,current,1970,no,2022-04-03
14883,10883,savings,3935,no,2022-04-03
14884,10884,fixed_deposit,437,no,2022-04-03
14885,10885,savings,2323,yes,2022-04-03
14886,10886,current,2213,no,2022-04-03
14887,10887,fixed_deposit,84,no,2022-04-03
14888,10888,current,4545,yes,2022-04-03
14889,10889,savings,200,no,2022-04-04
14890,10890,savings,206,yes,2022-04-04
14891,10891,current,2937,no,2022-04-04
14892,10892,savings,221,no,2022-04-04
14893,10893,current,1521,no,2022-04-04
14894,10894,current,102,no,2022-04-04
14895,10895,current,519,no,2022-04-04
14896,10896,savings,660,no,2022-04-04
14897,10897,current,500,no,2022-04-04
14898,10898,current,1661,yes,2022-04-04
14899,10899,current,961,no,2022-04-04
14900,10900,savings,-273,no,2022-04-04
14901,10901,savings,7067,yes,2022-04-05
14902,10902,savings,285,yes,2022-04-05
14903,10903,savings,221,no,2022-04-05
14904,10904,current,479,no,2022-04-05
14905,10905,fixed_deposit,1595,no,2022-04-05
14906,10906,savings,65,yes,2022-04-05
14907,10907,current,640,yes,2022-04-05
14908,10908,savings,490,no,2022-04-05
14909,10909,savings,1440,yes,2022-04-05
14910,10910,savings,918,yes,2022-04-05
14911,10911,savings,6507,yes,2022-04-05
14912,10912,fixed_deposit,4,yes,2022-04-05
14913,10913,savings,2289,yes,2022-04-06
14914,10914,current,131,yes,2022-04-06
14915,10915,savings,1852,yes,2022-04-06
14916,10916,fixed_deposit,-749,no,2022-04-06
14917,10917,savings,719,yes,2022-04-06
14918,10918,savings,4613,no,2022-04-06
14919,10919,savings,664,no,2022-04-06
14920,10920,savings,291,no,2022-04-06
14921,10921,savings,24,yes,2022-04-06
14922,10922,fixed_deposit,823,no,2022-04-06
14923,10923,current,1235,yes,2022-04-06
14924,10924,current,1195,yes,2022-04-06
14925,10925,current,21,no,2022-04-07
14926,10926,savings,363,no,2022-04-07
14927,10927,savings,0,no,2022-04-07
14928,10928,fixed_deposit,0,no,2022-04-07
14929,10929,current,136,no,2022-04-07
14930,10930,fixed_deposit,846,yes,2022-04-07
14931,10931,current,0,yes,2022-04-07
14932,10932,savings,505,no,2022-04-07
14933,10933,savings,3986,no,2022-04-07
14934,10934,savings,11862,yes,2022-04-07
14935,10935,savings,145,no,2022-04-07
